id,fkPreparazione,fkAlimento,quantita,fkTipoQuantita,note,dataInserimento,utenteInserimento,dataCancellazione,utenteCancellazione
543,102,105.0,10.0,1,ALLERGENE,2023-02-20 08:12:16.863000,m.cannarozzo,,
544,102,626.0,0.1,1,,,,,
545,103,761.0,140.0,1,,,,,
546,104,715.0,120.0,1,,,,,
547,104,254.0,10.0,1,ALLERGENE,2020-02-06 14:26:18.837000,m.crea,,
548,104,455.0,10.0,1,,2023-03-27 10:58:24.267000,m.cannarozzo,,
549,104,687.0,5.0,1,,,,,
550,104,95.0,10.0,1,ALLERGENE,2020-02-06 14:26:26.777000,m.crea,,
551,104,574.0,1.0,1,,,,,
552,105,373.0,100.0,1,,,,,
553,105,146.0,30.0,1,,2024-01-25 11:17:11.640000,f.gallo,,
554,105,518.0,50.0,1,,,,,
555,105,572.0,20.0,1,,,,,
556,105,451.0,5.0,1,,2024-01-29 09:37:36.467000,f.gallo,,
557,106,608.0,80.0,1,,,,,
558,106,799.0,30.0,1,,,,,
559,106,105.0,5.0,1,,,,,
560,106,789.0,0.1,1,,,,,
561,106,757.0,5.0,1,,,,,
562,107,608.0,80.0,1,,,,,
563,107,451.0,10.0,1,,,,,
564,107,626.0,0.1,1,,,,,
565,108,608.0,80.0,1,,,,,
566,108,788.0,40.0,1,,,,,
567,108,105.0,5.0,1,,,,,
568,108,789.0,0.1,1,,,,,
569,108,757.0,5.0,1,,,,,
570,108,783.0,0.1,1,,,,,
571,109,650.0,20.0,1,ALLERGENE,2023-02-16 09:40:54.653000,f.gallo,,
572,109,95.0,200.0,1,ALLERGENE,2023-02-16 09:40:46.627000,f.gallo,,
573,110,761.0,130.0,1,,,,,
574,110,545.0,35.0,1,ALLERGENE,2023-03-27 12:01:56.267000,m.cannarozzo,,
577,110,451.0,8.0,1,,,,,
578,110,759.0,10.0,1,ALLERGENE,2023-02-04 17:38:04.753000,M.CANNAROZZO,,
579,110,626.0,0.1,1,,,,,
580,111,557.0,110.0,1,,,,,
581,111,545.0,35.0,1,ALLERGENE,2023-03-27 11:58:27.997000,m.cannarozzo,,
583,111,451.0,8.0,1,,,,,
584,111,757.0,6.0,1,ALLERGENE,2023-03-27 11:58:38.113000,m.cannarozzo,,
585,111,626.0,0.1,1,,,,,
586,111,789.0,0.1,1,ALLERGENE,2020-02-06 14:00:33.287000,m.crea,,
587,112,794.0,100.0,1,ALLERGENE,2020-02-06 14:10:42.690000,m.crea,,
588,113,553.0,250.0,1,,,,,
590,114,805.0,50.0,1,,,,,
591,115,608.0,80.0,1,,,,,
592,115,545.0,20.0,1,ALLERGENI,2023-03-27 11:41:39.180000,m.cannarozzo,,
593,115,557.0,25.0,1,,,,,
594,115,105.0,5.0,1,ALLERGENI,2023-03-27 11:42:10.923000,m.cannarozzo,,
595,115,783.0,0.1,1,,,,,
596,115,574.0,0.1,1,,,,,
597,115,626.0,0.1,1,,,,,
598,115,789.0,0.1,1,ALLERGENI,2023-03-27 11:42:36.413000,m.cannarozzo,,
600,116,188.0,0.1,1,,,,2023-11-19 11:18:32.760000,m.cannarozzo
602,116,146.0,0.1,1,,,,2023-11-19 11:18:42.497000,m.cannarozzo
603,116,626.0,0.1,1,,,,,
604,34,511.0,80.0,1,,,,,
605,30,511.0,80.0,1,,,,,
606,76,454.0,5.0,1,ALLERGENE,2020-02-06 14:11:30.097000,m.crea,,
607,41,511.0,80.0,1,ALLERGENE,2023-02-17 16:52:27.517000,m.cannarozzo,,
608,33,511.0,80.0,1,ALLERGENE,2023-02-21 12:34:44.187000,m.cannarozzo,,
609,31,511.0,80.0,1,ALLERGENE,2023-06-14 11:48:58.720000,f.gallo,,
610,35,511.0,80.0,1,ALLERGENE,2023-02-20 13:39:37.873000,m.cannarozzo,,
611,48,511.0,80.0,1,,,,,
612,44,511.0,80.0,1,ALLERGENE.,2023-02-08 12:20:46.487000,f.gallo,,
613,42,511.0,100.0,1,,2022-06-08 19:19:29.547000,m.cannarozzo,,
614,49,511.0,80.0,1,ALLERGENE,2023-04-29 16:05:43.660000,m.cannarozzo,,
615,117,511.0,80.0,1,,,,,
618,118,608.0,80.0,1,,,,,
621,36,562.0,20.0,1,,,,,
622,112,799.0,30.0,1,,,,,
623,112,506.0,5.0,1,ALLERGENE,2024-05-03 15:07:36.027000,v.giurdanella,,
624,112,626.0,0.1,1,,,,,
625,112,529.0,0.1,1,,,,,
626,105,789.0,3.0,1,ALLERGENE,2023-02-09 12:32:27.940000,m.cannarozzo,2023-02-20 10:34:11.900000,m.cannarozzo
627,38,451.0,8.0,1,,2023-11-09 08:57:12.477000,v.giurdanella,,
628,29,451.0,5.0,1,,2024-01-29 11:34:44.883000,f.gallo,,
629,55,529.0,0.1,1,,,,,
630,84,506.0,5.0,1,ALLERGENE,2020-02-06 14:49:42.423000,m.crea,,
631,94,8.0,0.1,1,,,,,
632,90,574.0,0.1,1,,,,,
633,90,492.0,5.0,1,ALLERGENE,2020-02-06 14:35:40.330000,m.crea,,
634,90,506.0,3.0,1,ALLERGENE,2020-02-06 14:50:37.430000,m.crea,,
635,92,8.0,0.1,1,,,,,
636,100,506.0,5.0,1,ALLERGENE,2020-02-06 14:40:20.057000,m.crea,,
637,100,574.0,0.1,1,,,,,
638,100,492.0,10.0,1,ALLERGENE,2020-02-06 14:40:14.987000,m.crea,,
639,119,244.0,200.0,1,,,,,
640,119,451.0,12.0,1,,,,,
641,119,506.0,5.0,1,ALLERGENE,2020-02-06 14:39:14.863000,m.crea,,
642,119,626.0,0.1,1,,,,,
643,120,244.0,200.0,1,,,,,
644,120,451.0,12.0,1,,,,,
648,88,8.0,0.1,1,,,,,
649,121,788.0,200.0,1,,2024-04-24 15:44:51.987000,v.giurdanella,,
650,121,565.0,40.0,1,,,,,
651,121,451.0,12.0,1,,,,,
652,121,626.0,0.1,1,,,,,
653,121,574.0,0.1,1,,,,,
654,122,667.0,200.0,1,,,,,
656,122,506.0,5.0,1,ALLERGENE,2020-02-06 14:43:19.987000,m.crea,,
657,122,626.0,0.1,1,,,,,
658,123,159.0,250.0,1,,,,,
659,124,94.0,250.0,1,,,,,
660,124,451.0,12.0,1,,,,,
661,124,492.0,5.0,1,ALLERGENE,2023-03-27 09:52:56.603000,m.cannarozzo,,
662,124,506.0,5.0,1,ALLERGENE,2023-03-27 09:53:08.290000,m.cannarozzo,,
664,125,163.0,30.0,1,,,,,
665,125,518.0,60.0,1,,,,,
666,125,572.0,10.0,1,,2024-01-25 11:15:12.603000,f.gallo,,
667,125,451.0,8.0,1,,2023-02-13 12:39:13.330000,m.cannarozzo,,
668,125,789.0,0.1,1,ALLERGENE,2023-02-09 12:27:48.503000,m.cannarozzo,,
669,125,626.0,0.1,1,,,,,
671,126,545.0,70.0,1,,2023-11-09 09:00:01.980000,v.giurdanella,,
672,126,518.0,50.0,1,,,,,
673,126,451.0,8.0,1,,2023-11-09 09:00:07.450000,v.giurdanella,,
674,126,626.0,0.1,1,,,,,
675,126,565.0,10.0,1,,,,,
676,126,572.0,10.0,1,,2024-01-25 12:11:04.403000,f.gallo,,
677,127,561.0,200.0,1,,,,,
678,127,451.0,15.0,1,,,,,
679,127,626.0,0.1,1,,,,,
680,128,146.0,150.0,1,,,,,
681,128,451.0,10.0,1,,,,,
682,128,626.0,0.1,1,,,,,
683,125,241.0,30.0,1,,,,,
684,125,373.0,30.0,1,,,,,
685,36,511.0,80.0,1,,,,,
686,129,794.0,100.0,1,ALLERGENE,2020-02-06 14:09:11.867000,m.crea,,
688,129,506.0,3.0,1,ALLERGENE,2020-02-06 14:45:26.973000,m.crea,,
689,129,529.0,0.1,1,,,,,
690,130,157.0,250.0,1,,,,,
691,130,451.0,12.0,1,,,,,
692,130,626.0,0.1,1,,,,,
693,34,530.0,0.1,1,,,,,
694,19,441.0,0.1,1,,,,,
695,116,789.0,0.1,1,ALLERGENE,2023-02-16 08:15:08.160000,f.gallo,,
696,116,565.0,0.1,1,,,,,
697,37,647.0,30.0,1,ALLERGENE,2020-01-30 15:02:16.100000,e.governa,,
698,26,793.0,0.1,1,,,,,
699,25,530.0,0.1,1,,,,,
701,105,565.0,10.0,1,,,,,
702,125,565.0,20.0,1,,,,,
703,38,565.0,5.0,1,,,,2024-01-25 11:18:54.657000,f.gallo
704,29,565.0,10.0,1,,,,,
705,36,572.0,10.0,1,,,,,
706,48,757.0,1.0,1,,,,,
707,47,20.0,0.1,1,,,,,
708,47,480.0,5.0,1,,,,2023-02-14 12:23:22.613000,m.cannarozzo
709,47,647.0,10.0,1,ALLERGENE,2023-03-27 10:22:54.033000,m.cannarozzo,,
710,47,529.0,0.1,1,,,,,
711,120,626.0,0.1,1,,,,,
712,118,188.0,10.0,1,,,,,
713,118,757.0,5.0,1,ALLERGENE,2023-02-20 09:53:59.997000,m.cannarozzo,,
714,118,789.0,0.1,1,ALLERGENE,2023-02-20 09:54:32.170000,m.cannarozzo,,
715,118,105.0,5.0,1,ALLERGENE,2023-02-20 09:54:18.543000,m.cannarozzo,,
716,115,757.0,5.0,1,ALLERGENI,2023-03-27 11:41:50.607000,m.cannarozzo,,
717,41,8.0,0.1,1,,,,,
718,36,451.0,8.0,1,,,,,
719,33,451.0,5.0,1,,,,,
720,48,451.0,5.0,1,,,,,
721,44,451.0,5.0,1,,,,,
722,131,608.0,80.0,1,,,,,
724,131,105.0,5.0,1,,,,,
725,131,757.0,5.0,1,,,,,
726,131,789.0,0.1,1,,,,,
727,132,608.0,80.0,1,,,,,
728,132,188.0,10.0,1,,,,,
729,132,146.0,10.0,1,,,,,
730,132,647.0,10.0,1,,,,,
731,132,701.0,10.0,1,,,,,
732,132,803.0,0.1,1,,,,,
733,132,451.0,5.0,1,,,,,
734,132,757.0,5.0,1,,,,,
735,133,608.0,80.0,1,,,,,
736,133,146.0,40.0,1,,,,,
738,133,757.0,5.0,1,ALLERGENE,2023-05-24 10:41:25.413000,f.gallo,,
739,133,789.0,0.1,1,ALLERGENE,2023-05-24 10:41:33.650000,f.gallo,,
740,133,105.0,5.0,1,ALLERGENE,2023-05-24 10:42:19.447000,f.gallo,,
741,134,608.0,80.0,1,,,,,
742,134,590.0,40.0,1,,,,,
743,134,105.0,5.0,1,ALLERGENE latte,2023-02-14 14:04:34.703000,m.cannarozzo,,
744,134,759.0,5.0,1,ALLERGENE anidride solforosa,2023-02-14 14:05:05.867000,m.cannarozzo,,
745,134,789.0,0.1,1,ALLERGENE sedano,2023-02-14 14:05:12.540000,m.cannarozzo,,
746,135,608.0,80.0,1,,,,,
747,135,313.0,30.0,1,,,,,
748,135,788.0,30.0,1,,,,,
749,135,105.0,5.0,1,,,,,
750,135,757.0,5.0,1,,,,,
751,135,789.0,0.1,1,,,,,
752,136,608.0,80.0,1,,,,,
753,136,142.0,30.0,1,,,,,
754,136,105.0,5.0,1,,,,,
755,136,757.0,5.0,1,,,,,
756,136,789.0,0.1,1,,,,,
757,123,451.0,12.0,1,,,,,
758,123,492.0,4.0,1,ALLERGENE,2020-02-06 14:33:43.597000,m.crea,,
759,123,626.0,0.1,1,,,,,
760,137,511.0,80.0,1,,,,,
761,137,804.0,20.0,1,ALLERGENE (presenza FRUTTA SECCA),2024-01-29 11:37:13.820000,f.gallo,,
762,137,451.0,5.0,1,,2024-01-29 11:37:28.567000,f.gallo,,
763,26,626.0,0.1,1,,,,,
764,46,161.0,10.0,1,,,,2021-05-24 17:28:23.743000,m.cannarozzo
765,125,161.0,10.0,1,,,,,
766,105,161.0,10.0,1,,,,,
767,105,626.0,0.1,1,,,,,
768,38,161.0,10.0,1,,,,2021-05-24 17:26:44.197000,m.cannarozzo
769,126,161.0,10.0,1,,,,2021-05-24 17:29:13.897000,m.cannarozzo
770,43,626.0,0.1,1,,,,,
771,51,626.0,0.1,1,,,,,
772,137,626.0,0.1,1,,,,,
773,40,511.0,80.0,1,ALLERGENE,2023-03-10 16:22:19.163000,m.cannarozzo,,
774,117,626.0,0.1,1,,,,,
775,87,626.0,0.1,1,,,,,
776,36,626.0,0.1,1,,,,,
777,35,244.0,10.0,1,,2024-04-29 15:43:03.257000,s.diberti,,
778,35,626.0,1.0,1,,2024-04-29 15:41:48.040000,s.diberti,,
779,48,530.0,0.1,1,,,,,
780,50,161.0,10.0,1,,,,,
781,47,626.0,0.1,1,,,,,
782,86,626.0,0.1,1,,,,,
783,106,626.0,0.1,1,,,,,
784,136,626.0,0.1,1,,,,,
785,118,626.0,0.1,1,,,,,
786,132,626.0,0.1,1,,,,,
787,132,557.0,8.0,1,,,,,
788,131,626.0,0.1,1,,,,,
789,131,188.0,10.0,1,,,,,
790,134,188.0,10.0,1,,,,,
791,134,626.0,0.1,1,,,,,
792,135,8.0,0.1,1,,,,,
793,135,574.0,0.1,1,,,,,
794,135,626.0,0.1,1,,,,,
795,133,626.0,0.1,1,,,,,
796,133,783.0,0.1,1,,,,,
797,108,626.0,0.1,1,,,,,
798,39,572.0,10.0,1,,,,,
799,39,565.0,10.0,1,,,,,
800,138,807.0,120.0,1,,2024-01-25 11:10:57.723000,f.gallo,,
801,138,565.0,8.0,1,,,,,
802,138,518.0,50.0,1,,,,,
803,138,572.0,20.0,1,,,,,
804,138,161.0,10.0,1,,,,2023-02-09 12:17:41.537000,m.cannarozzo
805,138,451.0,8.0,1,,2023-02-13 12:36:00.577000,m.cannarozzo,,
806,138,789.0,0.1,1,ALLERGENE,2023-02-09 12:10:46.527000,m.cannarozzo,,
807,138,626.0,0.1,1,,,,,
808,75,530.0,0.1,1,,,,,
809,60,565.0,5.0,1,,,,,
810,111,565.0,0.1,1,,,,,
811,67,20.0,0.1,1,,,,,
812,129,626.0,0.1,1,,,,,
813,59,626.0,0.1,1,,,,,
814,80,529.0,0.1,1,,,,,
815,65,626.0,0.1,1,,,,,
816,65,574.0,0.1,1,,,,,
817,65,529.0,0.1,1,,,,,
818,56,451.0,8.0,1,,,,,
819,74,626.0,0.1,1,,,,,
820,110,529.0,0.1,1,,,,,
821,69,518.0,0.1,1,,2023-02-16 10:32:59.283000,f.gallo,,
822,53,518.0,0.1,1,,2023-02-20 10:44:09.240000,m.cannarozzo,,
823,114,451.0,15.0,1,,,,,
824,114,626.0,0.1,1,,,,,
825,93,789.0,0.1,1,ALLERGENE,2023-02-20 10:19:41.297000,m.cannarozzo,,
826,95,626.0,0.1,1,,,,,
827,70,8.0,0.1,1,,,,,
828,70,612.0,0.1,1,,,,,
829,43,733.0,20.0,1,ALLERGENE,2024-01-29 10:48:32.627000,f.gallo,,
830,43,574.0,0.1,1,,,,,
831,139,608.0,80.0,1,,,,,
832,139,785.0,50.0,1,,,,,
833,139,105.0,5.0,1,,,,,
834,139,757.0,5.0,1,,,,,
835,139,789.0,0.1,1,,,,,
836,98,565.0,0.1,1,,,,2023-04-29 16:04:53.943000,m.cannarozzo
837,140,608.0,80.0,1,,,,,
838,140,701.0,20.0,1,,,,,
839,140,761.0,20.0,1,,,,,
840,140,759.0,5.0,1,,,,,
841,140,105.0,5.0,1,,,,,
842,140,188.0,10.0,1,,,,,
843,140,789.0,0.1,1,,,,,
844,140,626.0,0.1,1,,,,,
845,140,146.0,10.0,1,,,,,
846,25,786.0,0.1,1,,,,,
847,132,408.0,20.0,1,,,,,
848,81,561.0,10.0,1,,,,,
849,81,8.0,0.1,1,,,,,
850,56,8.0,0.1,1,,,,,
851,63,529.0,0.1,1,,,,,
853,83,454.0,0.1,1,ALLERGENE,2020-02-06 14:06:22.853000,m.crea,,
854,72,451.0,0.1,1,,,,,
855,129,451.0,0.1,1,,,,,
856,71,451.0,0.1,1,,,,,
857,112,451.0,0.1,1,,,,,
858,57,355.0,0.1,1,ALLERGENE,2020-02-06 14:24:05.127000,m.crea,,
859,70,565.0,0.1,1,,,,,
860,57,254.0,0.1,1,ALLERGENE,2020-02-06 14:24:09.900000,m.crea,,
861,58,254.0,0.1,1,ALLERGENE,2020-02-06 14:08:26.033000,m.crea,,
862,141,241.0,100.0,1,,,,,
863,141,518.0,50.0,1,,2024-01-25 11:14:00.763000,f.gallo,,
864,141,565.0,10.0,1,,,,,
865,141,146.0,10.0,1,,,,,
866,141,572.0,10.0,1,,,,,
868,141,451.0,8.0,1,,2023-02-13 12:38:15.427000,m.cannarozzo,,
869,141,789.0,0.1,1,ALLERGENE,2023-02-09 12:26:17.293000,m.cannarozzo,,
870,141,529.0,0.1,1,,,,,
871,141,626.0,0.1,1,,,,,
872,141,161.0,10.0,1,,,,,
873,142,425.0,250.0,1,ALLERGENE,2020-02-06 14:16:24.083000,m.crea,,
875,142,188.0,8.0,1,,,,,
876,142,3.0,4.0,1,ALLERGENE,2020-02-06 14:16:34.237000,m.crea,,
877,142,133.0,4.0,1,,,,,
878,142,462.0,8.0,1,,,,,
879,142,451.0,5.0,1,,,,,
880,142,757.0,5.0,1,ALLERGENE,2023-03-27 14:05:11.420000,m.cannarozzo,,
881,142,574.0,0.1,1,,,,,
882,142,8.0,0.1,1,,,,,
883,142,626.0,0.1,1,,,,,
884,143,511.0,80.0,1,ALLERGENE,2023-05-08 11:25:41.650000,m.cannarozzo,,
885,143,480.0,10.0,1,,,,,
886,143,626.0,0.1,1,,,,,
887,143,529.0,0.1,1,,,,,
888,143,788.0,80.0,1,,,,,
889,143,188.0,8.0,1,,,,,
890,141,612.0,0.1,1,,,,,
891,105,20.0,0.1,1,,,,,
892,125,20.0,0.1,1,,,,,
893,125,612.0,0.1,1,,,,,
894,125,467.0,0.1,1,,,,,
895,138,467.0,0.1,1,,,,,
896,77,518.0,50.0,1,,,,,
897,79,518.0,50.0,1,,,,,
898,45,467.0,0.1,1,,,,,
899,45,8.0,0.1,1,,,,,
900,50,613.0,0.1,1,,,,,
901,144,557.0,120.0,1,,,,,
902,144,254.0,10.0,1,ALLERGENE,2020-02-06 14:28:47.957000,m.crea,,
904,144,466.0,0.1,1,,,,,
905,144,188.0,0.1,1,,,,2022-01-19 13:39:55.203000,m.cannarozzo
906,144,462.0,0.1,1,,,,2022-01-19 13:39:59.463000,m.cannarozzo
907,144,133.0,0.1,1,,,,2022-01-19 13:40:06.217000,m.cannarozzo
909,144,455.0,10.0,1,,2023-03-27 10:55:11.967000,m.cannarozzo,,
910,145,557.0,120.0,1,,,,,
911,145,105.0,4.0,1,ALLERGENE,2020-02-06 14:27:16.760000,m.crea,,
912,145,634.0,0.1,1,,,,,
913,145,254.0,10.0,1,ALLERGENE,2020-02-06 14:26:54.357000,m.crea,,
914,145,455.0,10.0,1,,2023-03-27 10:54:31.163000,m.cannarozzo,,
915,145,96.0,10.0,1,ALLERGENE,2020-02-06 14:27:11.017000,m.crea,,
917,145,626.0,0.1,1,,,,,
918,138,146.0,20.0,1,,,,2023-02-09 12:18:25.567000,m.cannarozzo
919,28,574.0,0.1,1,,,,,
920,41,574.0,0.1,1,,,,,
921,105,612.0,0.1,1,,,,,
922,105,574.0,0.1,1,,,,,
923,89,8.0,0.1,1,,,,,
924,89,574.0,0.1,1,,,,,
925,121,188.0,5.0,1,,2024-04-24 15:45:11.160000,v.giurdanella,,
926,146,608.0,80.0,1,,,,,
927,146,127.0,50.0,1,,,,,
928,146,572.0,50.0,1,,,,,
929,146,794.0,30.0,1,,,,,
930,146,545.0,20.0,1,,,,,
931,146,576.0,15.0,1,,,,,
932,146,656.0,10.0,1,,,,,
933,106,188.0,2.0,1,,,,,
934,136,188.0,2.0,1,,,,,
935,139,188.0,10.0,1,,,,,
936,135,188.0,10.0,1,,,,,
937,133,188.0,10.0,1,,,,,
938,35,545.0,10.0,1,,,,,
939,134,479.0,5.0,1,,,,2022-10-29 17:52:13.757000,m.cannarozzo
940,115,188.0,5.0,1,,,,,
941,108,188.0,5.0,1,,,,,
942,53,441.0,0.1,1,,,,,
943,65,761.0,50.0,1,,,,,
945,101,530.0,0.1,1,,,,,
946,37,757.0,0.1,1,ALLERGENE,2023-02-16 08:16:08.727000,f.gallo,,
947,37,254.0,0.1,1,ALLERGENE,2020-01-30 15:03:41.963000,e.governa,,
948,68,757.0,0.1,1,ALLERGENE,2023-02-20 09:37:40.253000,m.cannarozzo,,
949,59,4.0,0.1,1,,,,,
951,103,789.0,0.1,1,ALLERGENE,2020-02-06 14:15:48.670000,m.crea,,
952,57,757.0,0.1,1,ALLERGENE,2023-02-20 08:20:30.617000,m.cannarozzo,,
953,62,254.0,0.1,1,ALLERGENE,2020-02-06 14:21:21.093000,m.crea,,
954,65,485.0,5.0,1,ALLERGENE,2020-02-06 14:18:43.000000,m.crea,,
955,65,355.0,0.1,1,ALLERGENE,2020-02-06 14:18:48.493000,m.crea,,
956,64,105.0,2.0,1,ALLERGENE,2020-02-06 14:28:14.153000,m.crea,,
957,64,757.0,0.1,1,ALLERGENE,2023-03-27 10:51:38.467000,m.cannarozzo,,
958,144,757.0,0.1,1,,,,2022-01-19 13:40:16.793000,m.cannarozzo
959,77,254.0,0.1,1,ALLERGENE,2020-02-06 14:17:24.347000,m.crea,2021-11-27 17:32:56.230000,m.cannarozzo
960,77,4.0,0.1,1,ALLERGENE,2023-03-27 14:08:27.120000,m.cannarozzo,,
961,77,3.0,0.1,1,ALLERGENE,2020-02-06 14:17:29.760000,m.crea,,
962,79,254.0,3.0,1,ALLERGENE,2020-02-06 14:19:49.053000,m.crea,,
963,79,757.0,0.1,1,,,,,
964,122,105.0,10.0,1,ALLERGENE,2020-02-06 14:43:15.870000,m.crea,,
965,42,757.0,0.1,1,,,,2022-06-08 19:19:52.353000,m.cannarozzo
966,49,757.0,0.1,1,ALLERGENE,2023-04-29 16:06:36.747000,m.cannarozzo,,
967,126,789.0,0.1,1,ALLERGENE,2023-03-27 11:40:40.903000,m.cannarozzo,,
968,148,760.0,100.0,1,,2020-02-07 12:26:28.223000,m.cannarozzo,,
969,148,733.0,17.0,1,,2020-02-07 12:27:19.703000,m.cannarozzo,,
970,148,388.0,40.0,1,,2020-02-07 12:27:38.547000,m.cannarozzo,,
971,148,3.0,2.0,1,,2020-02-07 12:28:44.270000,m.cannarozzo,,
972,148,133.0,2.0,1,,2020-02-07 12:29:08.390000,m.cannarozzo,,
973,54,130.0,0.1,1,,2020-02-07 12:30:23.567000,m.cannarozzo,2023-02-04 17:27:49.343000,M.CANNAROZZO
974,54,793.0,0.1,1,,2020-02-07 12:30:40.447000,m.cannarozzo,2023-02-04 17:27:27.397000,M.CANNAROZZO
975,110,793.0,0.1,1,,2020-02-07 12:31:41.443000,m.cannarozzo,2023-02-04 17:38:16.857000,M.CANNAROZZO
976,110,130.0,0.1,1,,2020-02-07 12:31:59.880000,m.cannarozzo,2023-02-04 17:38:21.943000,M.CANNAROZZO
977,29,803.0,0.1,1,,2020-03-31 08:37:51.650000,m.cannarozzo,2022-04-03 08:50:58.827000,m.cannarozzo
978,125,803.0,0.1,1,,2020-03-31 08:39:43.033000,m.cannarozzo,2023-02-09 12:31:13.650000,m.cannarozzo
979,149,667.0,60.0,1,,2020-05-18 18:46:30.297000,m.cannarozzo,,
980,149,557.0,50.0,1,,2020-05-19 13:35:12.043000,m.cannarozzo,,
981,149,506.0,10.0,1,ALLERGENE,2023-02-20 09:26:19.927000,m.cannarozzo,,
982,149,794.0,10.0,1,ALLERGENE,2023-02-20 09:26:29.090000,m.cannarozzo,,
983,149,576.0,40.0,1,,2020-05-18 18:48:14.117000,m.cannarozzo,,
984,149,492.0,0.1,1,ALLERGENE,2023-02-20 09:26:36.090000,m.cannarozzo,,
985,149,626.0,0.1,1,,2020-05-18 18:48:56.657000,m.cannarozzo,,
986,149,529.0,0.1,1,,2020-05-18 18:49:05.817000,m.cannarozzo,,
987,150,579.0,80.0,1,,2021-01-28 12:11:59.340000,e.governa,,
988,151,291.0,100.0,1,,2021-01-23 09:20:47.863000,g.saffioti,,
989,152,601.0,100.0,1,ALLERGENE,2023-02-20 09:50:45.533000,m.cannarozzo,,
990,153,578.0,80.0,1,,2021-01-28 12:12:36.780000,e.governa,,
991,154,677.0,100.0,1,ALLERGENE,2023-02-20 09:55:54.067000,m.cannarozzo,,
992,155,609.0,100.0,1,ALLERGENE,2023-02-20 10:04:16.417000,m.cannarozzo,,
993,157,677.0,100.0,1,,2021-01-27 15:20:07.320000,M.CANNAROZZO,,
994,158,601.0,100.0,1,,2021-01-27 15:19:23.797000,e.governa,,
995,160,434.0,100.0,1,ALLERGENE,2023-02-20 10:17:30.910000,m.cannarozzo,,
996,161,584.0,100.0,1,ALLERGENE,2023-02-21 12:25:53.747000,m.cannarozzo,,
997,163,795.0,200.0,1,,2024-05-03 15:09:07.123000,v.giurdanella,,
998,163,451.0,10.0,1,,2024-05-03 15:09:20.353000,v.giurdanella,,
999,165,88.0,70.0,1,,2021-01-28 12:34:28.907000,e.governa,,
1000,168,788.0,0.1,1,,2021-01-28 14:04:54.377000,e.governa,,
1001,170,295.0,100.0,1,ALLERGENE,2023-02-20 10:36:17.130000,m.cannarozzo,,
1002,171,235.0,80.0,1,ALLERGENE,2023-02-20 10:42:09.270000,m.cannarozzo,,
1003,172,43.0,80.0,1,,2021-01-28 14:52:13.173000,e.governa,,
1004,173,326.0,80.0,1,,2021-01-28 14:55:59.530000,e.governa,,
1005,174,812.0,100.0,1,,2021-01-28 15:10:25.297000,e.governa,,
1006,175,813.0,100.0,1,,2021-01-28 15:27:02.827000,e.governa,,
1007,176,815.0,100.0,1,,2021-01-28 15:42:05.167000,e.governa,,
1008,177,816.0,100.0,1,,2021-01-28 15:43:07.910000,e.governa,,
1009,178,817.0,100.0,1,,2021-01-28 15:45:58.543000,e.governa,,
1010,179,818.0,100.0,1,,2021-01-28 15:47:08.603000,e.governa,,
1011,180,819.0,100.0,1,,2021-01-28 15:48:10.287000,e.governa,,
1012,181,820.0,100.0,1,,2021-01-28 15:49:06.260000,e.governa,,
1013,182,821.0,100.0,1,,2021-01-28 15:50:04.573000,e.governa,,
1014,184,738.0,125.0,1,ALLERGENE,2023-03-27 10:41:26.870000,m.cannarozzo,,
1015,185,518.0,250.0,1,,2021-01-29 10:28:25.370000,e.governa,,
1016,201,822.0,180.0,1,,2021-02-02 09:32:12.320000,e.governa,,
1017,166,808.0,80.0,1,,2021-02-02 10:58:51.200000,e.governa,,
1018,204,825.0,180.0,1,,2021-02-02 11:15:03.283000,e.governa,,
1019,203,824.0,180.0,1,,2021-02-02 11:19:04.350000,e.governa,,
1020,205,826.0,180.0,1,,2021-02-02 11:21:51.117000,e.governa,,
1021,202,823.0,180.0,1,,2021-02-02 11:22:22.193000,e.governa,,
1022,206,827.0,180.0,1,,2021-02-02 11:23:09.553000,e.governa,,
1023,208,825.0,180.0,1,,2021-02-02 11:59:06.657000,e.governa,,
1024,210,830.0,80.0,1,,2021-02-02 15:36:21.840000,e.governa,,
1025,210,451.0,10.0,1,,2021-02-02 15:37:54.973000,e.governa,,
1027,211,830.0,30.0,1,,2021-02-02 15:45:11.357000,e.governa,,
1028,211,99.0,200.0,1,ALLERGENE,2023-02-20 08:09:41.257000,m.cannarozzo,,
1029,212,830.0,80.0,1,,2021-02-02 15:52:51.947000,e.governa,,
1030,212,451.0,15.0,1,,2021-02-02 15:53:03.867000,e.governa,,
1031,213,831.0,80.0,1,,2021-02-03 10:50:58.467000,e.governa,2021-02-03 10:52:57.263000,e.governa
1032,218,733.0,80.0,1,,2021-02-03 11:11:11.753000,e.governa,,
1033,147,833.0,120.0,1,ALLERGENE,2024-01-25 10:59:21.910000,f.gallo,,
1034,147,565.0,30.0,1,,2024-01-25 10:59:59.277000,f.gallo,,
1036,147,761.0,12.0,1,,2021-02-03 14:22:33.660000,e.governa,,
1037,147,701.0,12.0,1,,2021-02-03 14:22:57.903000,e.governa,,
1038,147,451.0,3.0,1,,2024-01-25 10:59:47.257000,f.gallo,,
1039,147,759.0,5.0,1,ALLERGENE,2023-02-08 18:51:58.947000,M.CANNAROZZO,,
